,data,area,Vaccinazioni giornaliere,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area,Regione,popolazione,Totale vaccinazioni,Totale vaccinazioni ogni cento ab,Vaccinazioni giornaliere ogni cento ab
1935,2021-04-22,PUG,22885,10457,12428,18019,4866,ITF,ITF4,16,Puglia,Puglia,4029053,1958523,48.61,0.57
1936,2021-03-03,PUG,16668,6704,9964,14756,1912,ITF,ITF4,16,Puglia,Puglia,4029053,1975191,49.02,0.41
1937,2021-03-13,PUG,10380,4103,6277,8648,1732,ITF,ITF4,16,Puglia,Puglia,4029053,1985571,49.28,0.26
1938,2021-05-16,PUG,24277,10947,13330,12518,11759,ITF,ITF4,16,Puglia,Puglia,4029053,2009848,49.88,0.6
1939,2021-05-18,PUG,28124,12897,15227,15580,12544,ITF,ITF4,16,Puglia,Puglia,4029053,2037972,50.58,0.7
1940,2021-02-05,PUG,5634,2273,3361,1332,4302,ITF,ITF4,16,Puglia,Puglia,4029053,2043606,50.72,0.14
1941,2021-05-26,PUG,36511,17168,19343,25606,10905,ITF,ITF4,16,Puglia,Puglia,4029053,2080117,51.63,0.91
1942,2021-01-13,PUG,4541,1731,2810,4541,0,ITF,ITF4,16,Puglia,Puglia,4029053,2084658,51.74,0.11
1943,2021-03-18,PUG,9401,4254,5147,3284,6117,ITF,ITF4,16,Puglia,Puglia,4029053,2094059,51.97,0.23
1944,2021-01-27,PUG,4578,1929,2649,610,3968,ITF,ITF4,16,Puglia,Puglia,4029053,2098637,52.09,0.11
1945,2021-03-01,PUG,15090,5861,9229,13720,1370,ITF,ITF4,16,Puglia,Puglia,4029053,2113727,52.46,0.37
1946,2021-01-10,PUG,2348,1061,1287,2348,0,ITF,ITF4,16,Puglia,Puglia,4029053,2116075,52.52,0.06
1947,2020-12-27,PUG,509,252,257,509,0,ITF,ITF4,16,Puglia,Puglia,4029053,2116584,52.53,0.01
1948,2021-01-25,PUG,3823,1680,2143,423,3400,ITF,ITF4,16,Puglia,Puglia,4029053,2120407,52.63,0.09
1949,2021-05-14,PUG,44456,20259,24197,28494,15962,ITF,ITF4,16,Puglia,Puglia,4029053,2164863,53.73,1.1
1950,2021-04-08,PUG,17442,7569,9873,11269,6173,ITF,ITF4,16,Puglia,Puglia,4029053,2182305,54.16,0.43
1951,2021-04-01,PUG,13498,6153,7345,7155,6343,ITF,ITF4,16,Puglia,Puglia,4029053,2195803,54.5,0.34
1952,2021-02-03,PUG,5036,2005,3031,730,4306,ITF,ITF4,16,Puglia,Puglia,4029053,2200839,54.62,0.12
1953,2021-03-23,PUG,10411,4999,5412,3941,6470,ITF,ITF4,16,Puglia,Puglia,4029053,2211250,54.88,0.26
1954,2021-05-21,PUG,37650,17621,20029,28062,9588,ITF,ITF4,16,Puglia,Puglia,4029053,2248900,55.82,0.93
1955,2021-02-08,PUG,3992,1610,2382,1597,2395,ITF,ITF4,16,Puglia,Puglia,4029053,2252892,55.92,0.1
1956,2021-02-17,PUG,4272,1744,2528,3670,602,ITF,ITF4,16,Puglia,Puglia,4029053,2257164,56.02,0.11
1957,2021-04-10,PUG,30717,13027,17690,26494,4223,ITF,ITF4,16,Puglia,Puglia,4029053,2287881,56.78,0.76
1958,2021-04-03,PUG,10542,4634,5908,6988,3554,ITF,ITF4,16,Puglia,Puglia,4029053,2298423,57.05,0.26
1959,2021-01-09,TOS,4485,1596,2889,4485,0,ITI,ITI1,9,Toscana,Toscana,3729641,4485,0.12,0.12
1960,2021-04-04,TOS,13910,6601,7309,13657,253,ITI,ITI1,9,Toscana,Toscana,3729641,18395,0.49,0.37
1961,2021-03-18,TOS,9970,3981,5989,6005,3965,ITI,ITI1,9,Toscana,Toscana,3729641,28365,0.76,0.27
1962,2021-03-26,TOS,20404,9160,11244,14644,5760,ITI,ITI1,9,Toscana,Toscana,3729641,48769,1.31,0.55
1963,2021-05-29,TOS,17928,8681,9247,12675,5253,ITI,ITI1,9,Toscana,Toscana,3729641,66697,1.79,0.48
1964,2021-03-09,TOS,10674,4152,6522,5122,5552,ITI,ITI1,9,Toscana,Toscana,3729641,77371,2.07,0.29
1965,2021-04-09,TOS,24531,10545,13986,21122,3409,ITI,ITI1,9,Toscana,Toscana,3729641,101902,2.73,0.66
1966,2021-02-04,TOS,4253,1594,2659,961,3292,ITI,ITI1,9,Toscana,Toscana,3729641,106155,2.85,0.11
1967,2021-03-23,TOS,9093,4102,4991,6819,2274,ITI,ITI1,9,Toscana,Toscana,3729641,115248,3.09,0.24
1968,2021-05-12,TOS,34123,15545,18578,14162,19961,ITI,ITI1,9,Toscana,Toscana,3729641,149371,4.0,0.91
1969,2021-01-18,TOS,1119,636,483,1021,98,ITI,ITI1,9,Toscana,Toscana,3729641,150490,4.03,0.03
1970,2021-02-16,TOS,9279,3339,5940,8558,721,ITI,ITI1,9,Toscana,Toscana,3729641,159769,4.28,0.25
1971,2021-04-21,TOS,29597,12662,16935,17513,12084,ITI,ITI1,9,Toscana,Toscana,3729641,189366,5.08,0.79
1972,2021-02-25,TOS,10635,4306,6329,9636,999,ITI,ITI1,9,Toscana,Toscana,3729641,200001,5.36,0.29
1973,2021-04-30,TOS,39997,17684,22313,20142,19855,ITI,ITI1,9,Toscana,Toscana,3729641,239998,6.43,1.07
1974,2021-04-25,TOS,11054,5248,5806,8917,2137,ITI,ITI1,9,Toscana,Toscana,3729641,251052,6.73,0.3
1975,2021-01-13,TOS,4062,1398,2664,4062,0,ITI,ITI1,9,Toscana,Toscana,3729641,255114,6.84,0.11
1976,2021-04-07,TOS,35635,15293,20342,28387,7248,ITI,ITI1,9,Toscana,Toscana,3729641,290749,7.8,0.96
1977,2021-04-14,TOS,20155,8334,11821,15048,5107,ITI,ITI1,9,Toscana,Toscana,3729641,310904,8.34,0.54
1978,2021-04-16,TOS,28949,12887,16062,22045,6904,ITI,ITI1,9,Toscana,Toscana,3729641,339853,9.11,0.78
1979,2021-03-02,TOS,10599,3798,6801,7155,3444,ITI,ITI1,9,Toscana,Toscana,3729641,350452,9.4,0.28
1980,2021-01-04,TOS,5065,1894,3171,5065,0,ITI,ITI1,9,Toscana,Toscana,3729641,355517,9.53,0.14
1981,2021-03-04,TOS,17625,6759,10866,14543,3082,ITI,ITI1,9,Toscana,Toscana,3729641,373142,10.0,0.47
1982,2021-01-06,TOS,4520,1460,3060,4520,0,ITI,ITI1,9,Toscana,Toscana,3729641,377662,10.13,0.12
1983,2021-04-02,TOS,31944,13534,18410,23921,8023,ITI,ITI1,9,Toscana,Toscana,3729641,409606,10.98,0.86
1984,2021-03-16,TOS,4903,1884,3019,2653,2250,ITI,ITI1,9,Toscana,Toscana,3729641,414509,11.11,0.13
1985,2021-02-27,TOS,1982,755,1227,1080,902,ITI,ITI1,9,Toscana,Toscana,3729641,416491,11.17,0.05
1986,2021-03-19,TOS,10136,4457,5679,7271,2865,ITI,ITI1,9,Toscana,Toscana,3729641,426627,11.44,0.27
1987,2021-01-21,TOS,1589,686,903,867,722,ITI,ITI1,9,Toscana,Toscana,3729641,428216,11.48,0.04
1988,2021-02-08,TOS,4097,1360,2737,3638,459,ITI,ITI1,9,Toscana,Toscana,3729641,432313,11.59,0.11
1989,2021-04-13,TOS,8490,3508,4982,6032,2458,ITI,ITI1,9,Toscana,Toscana,3729641,440803,11.82,0.23
1990,2021-05-26,TOS,35130,16760,18370,20130,15000,ITI,ITI1,9,Toscana,Toscana,3729641,475933,12.76,0.94
1991,2021-03-30,TOS,16861,7498,9363,13297,3564,ITI,ITI1,9,Toscana,Toscana,3729641,492794,13.21,0.45
1992,2020-12-27,TOS,620,267,353,620,0,ITI,ITI1,9,Toscana,Toscana,3729641,493414,13.23,0.02
1993,2021-02-28,TOS,1649,667,982,922,727,ITI,ITI1,9,Toscana,Toscana,3729641,495063,13.27,0.04
1994,2021-05-24,TOS,33354,16394,16960,24087,9267,ITI,ITI1,9,Toscana,Toscana,3729641,528417,14.17,0.89
1995,2021-02-13,TOS,7785,2360,5425,7558,227,ITI,ITI1,9,Toscana,Toscana,3729641,536202,14.38,0.21
1996,2021-04-18,TOS,8333,4081,4252,7337,996,ITI,ITI1,9,Toscana,Toscana,3729641,544535,14.6,0.22
1997,2021-05-14,TOS,33246,15379,17867,20634,12612,ITI,ITI1,9,Toscana,Toscana,3729641,577781,15.49,0.89
1998,2021-01-28,TOS,6282,1882,4400,354,5928,ITI,ITI1,9,Toscana,Toscana,3729641,584063,15.66,0.17
1999,2021-05-19,TOS,27745,13428,14317,18862,8883,ITI,ITI1,9,Toscana,Toscana,3729641,611808,16.4,0.74
2000,2021-04-06,TOS,22170,9774,12396,18456,3714,ITI,ITI1,9,Toscana,Toscana,3729641,633978,17.0,0.59
2001,2021-05-22,TOS,25891,12601,13290,21668,4223,ITI,ITI1,9,Toscana,Toscana,3729641,659869,17.69,0.69
2002,2021-02-09,TOS,4488,1468,3020,3877,611,ITI,ITI1,9,Toscana,Toscana,3729641,664357,17.81,0.12
2003,2021-05-05,TOS,30015,13368,16647,15644,14371,ITI,ITI1,9,Toscana,Toscana,3729641,694372,18.62,0.8
2004,2021-02-11,TOS,5383,2021,3362,5141,242,ITI,ITI1,9,Toscana,Toscana,3729641,699755,18.76,0.14
2005,2021-01-25,TOS,5127,1896,3231,248,4879,ITI,ITI1,9,Toscana,Toscana,3729641,704882,18.9,0.14
2006,2021-05-07,TOS,32056,14668,17388,11986,20070,ITI,ITI1,9,Toscana,Toscana,3729641,736938,19.76,0.86
2007,2021-01-11,TOS,5094,1691,3403,5094,0,ITI,ITI1,9,Toscana,Toscana,3729641,742032,19.9,0.14
2008,2021-02-23,TOS,7721,3324,4397,7560,161,ITI,ITI1,9,Toscana,Toscana,3729641,749753,20.1,0.21
2009,2021-04-23,TOS,25673,11428,14245,9359,16314,ITI,ITI1,9,Toscana,Toscana,3729641,775426,20.79,0.69
2010,2021-05-02,TOS,11167,4931,6236,9204,1963,ITI,ITI1,9,Toscana,Toscana,3729641,786593,21.09,0.3
2011,2021-01-20,TOS,1331,637,694,1083,248,ITI,ITI1,9,Toscana,Toscana,3729641,787924,21.13,0.04
2012,2021-05-15,TOS,29295,13829,15466,23559,5736,ITI,ITI1,9,Toscana,Toscana,3729641,817219,21.91,0.79
2013,2021-04-28,TOS,19119,8187,10932,3831,15288,ITI,ITI1,9,Toscana,Toscana,3729641,836338,22.42,0.51
2014,2021-02-18,TOS,8819,3284,5535,7924,895,ITI,ITI1,9,Toscana,Toscana,3729641,845157,22.66,0.24
2015,2020-12-30,TOS,327,104,223,327,0,ITI,ITI1,9,Toscana,Toscana,3729641,845484,22.67,0.01
2016,2021-02-01,TOS,5509,1958,3551,521,4988,ITI,ITI1,9,Toscana,Toscana,3729641,850993,22.82,0.15
2017,2021-04-26,TOS,10153,4943,5210,7598,2555,ITI,ITI1,9,Toscana,Toscana,3729641,861146,23.09,0.27
2018,2021-01-02,TOS,3497,1096,2401,3497,0,ITI,ITI1,9,Toscana,Toscana,3729641,864643,23.18,0.09
2019,2021-03-07,TOS,5647,2356,3291,2105,3542,ITI,ITI1,9,Toscana,Toscana,3729641,870290,23.33,0.15
2020,2021-01-16,TOS,3271,1046,2225,3271,0,ITI,ITI1,9,Toscana,Toscana,3729641,873561,23.42,0.09
2021,2021-04-11,TOS,3642,1679,1963,3487,155,ITI,ITI1,9,Toscana,Toscana,3729641,877203,23.52,0.1
2022,2021-02-20,TOS,4641,1790,2851,4128,513,ITI,ITI1,9,Toscana,Toscana,3729641,881844,23.64,0.12
2023,2021-05-03,TOS,11932,5509,6423,10614,1318,ITI,ITI1,9,Toscana,Toscana,3729641,893776,23.96,0.32
2024,2021-05-17,TOS,29477,14631,14846,20806,8671,ITI,ITI1,9,Toscana,Toscana,3729641,923253,24.75,0.79
2025,2021-03-21,TOS,3231,1573,1658,1798,1433,ITI,ITI1,9,Toscana,Toscana,3729641,926484,24.84,0.09
2026,2021-01-23,TOS,3949,1354,2595,640,3309,ITI,ITI1,9,Toscana,Toscana,3729641,930433,24.95,0.11
2027,2021-03-28,TOS,6212,2808,3404,5958,254,ITI,ITI1,9,Toscana,Toscana,3729641,936645,25.11,0.17
2028,2021-01-30,TOS,4622,1622,3000,198,4424,ITI,ITI1,9,Toscana,Toscana,3729641,941267,25.24,0.12
2029,2021-05-10,TOS,26103,12334,13769,15492,10611,ITI,ITI1,9,Toscana,Toscana,3729641,967370,25.94,0.7
2030,2021-03-14,TOS,7207,2574,4633,3272,3935,ITI,ITI1,9,Toscana,Toscana,3729641,974577,26.13,0.19
2031,2021-02-06,TOS,4527,1550,2977,1294,3233,ITI,ITI1,9,Toscana,Toscana,3729641,979104,26.25,0.12
2032,2021-05-21,TOS,28580,13220,15360,17444,11136,ITI,ITI1,9,Toscana,Toscana,3729641,1007684,27.02,0.77
2033,2021-03-01,TOS,4472,1733,2739,832,3640,ITI,ITI1,9,Toscana,Toscana,3729641,1012156,27.14,0.12
2034,2021-05-04,TOS,18299,8207,10092,12852,5447,ITI,ITI1,9,Toscana,Toscana,3729641,1030455,27.63,0.49
2035,2021-02-12,TOS,7606,2683,4923,7393,213,ITI,ITI1,9,Toscana,Toscana,3729641,1038061,27.83,0.2
2036,2021-04-17,TOS,20533,9206,11327,18411,2122,ITI,ITI1,9,Toscana,Toscana,3729641,1058594,28.38,0.55
2037,2021-01-26,TOS,5393,1792,3601,220,5173,ITI,ITI1,9,Toscana,Toscana,3729641,1063987,28.53,0.14
2038,2021-01-17,TOS,2536,871,1665,2023,513,ITI,ITI1,9,Toscana,Toscana,3729641,1066523,28.6,0.07
2039,2020-12-31,TOS,804,202,602,804,0,ITI,ITI1,9,Toscana,Toscana,3729641,1067327,28.62,0.02
2040,2021-01-22,TOS,2866,1064,1802,528,2338,ITI,ITI1,9,Toscana,Toscana,3729641,1070193,28.69,0.08
2041,2021-03-27,TOS,8860,4150,4710,8645,215,ITI,ITI1,9,Toscana,Toscana,3729641,1079053,28.93,0.24
2042,2021-05-25,TOS,33776,16200,17576,19313,14463,ITI,ITI1,9,Toscana,Toscana,3729641,1112829,29.84,0.91
2043,2021-03-22,TOS,4890,2451,2439,4446,444,ITI,ITI1,9,Toscana,Toscana,3729641,1117719,29.97,0.13
2044,2021-03-31,TOS,32576,13136,19440,20419,12157,ITI,ITI1,9,Toscana,Toscana,3729641,1150295,30.84,0.87
