,date,variable,Germany,Israel,Italy,Spain,United Kingdom,United States
1237,07-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.8178,0.1854,0.874,1.1909,0.3961,0.2179
1238,07-07-2021,total_boosters,222.0,36.0,,,,
1239,07-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1240,07-07-2021,Totale vaccinazioni,80370180.0,10891633.0,55773478.0,45924484.0,79800224.0,331651464.0
1241,07-07-2021,Totale vaccinazioni ogni cento abitanti,95.79,123.91,92.39,98.24,117.0,98.61
1242,08-07-2021,Vaccinazioni giornaliere,666978.0,16185.0,529972.0,545644.0,259622.0,599070.0
1243,08-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.795,0.1841,0.8779,1.1673,0.3806,0.1781
1244,08-07-2021,total_boosters,232.0,46.0,,,,
1245,08-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1246,08-07-2021,Totale vaccinazioni,81221120.0,10910775.0,56359000.0,46612489.0,80072121.0,332345797.0
1247,08-07-2021,Totale vaccinazioni ogni cento abitanti,96.81,124.13,93.36,99.72,117.4,98.82
1248,09-07-2021,Vaccinazioni giornaliere,654293.0,16365.0,536144.0,545557.0,255025.0,593848.0
1249,09-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7798,0.1862,0.8881,1.1671,0.3739,0.1766
1250,09-07-2021,total_boosters,241.0,46.0,,,,
1251,09-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1252,09-07-2021,Totale vaccinazioni,81981190.0,10923136.0,56957714.0,,80341023.0,332966409.0
1253,09-07-2021,Totale vaccinazioni ogni cento abitanti,97.71,124.27,94.35,,117.79,99.0
1254,10-07-2021,Vaccinazioni giornaliere,649452.0,16703.0,542128.0,545471.0,250969.0,513550.0
1255,10-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7741,0.19,0.898,1.1669,0.368,0.1527
1256,10-07-2021,total_boosters,246.0,48.0,,,,
1257,10-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1258,10-07-2021,Totale vaccinazioni,82325313.0,10928343.0,57526704.0,,80646232.0,333565404.0
1259,10-07-2021,Totale vaccinazioni ogni cento abitanti,98.12,124.33,95.29,,118.24,99.18
1260,11-07-2021,Vaccinazioni giornaliere,642984.0,14334.0,541661.0,545385.0,245396.0,506771.0
1261,11-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7664,0.1631,0.8973,1.1667,0.3598,0.1507
1262,11-07-2021,total_boosters,251.0,48.0,,,,
1263,11-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1264,11-07-2021,Totale vaccinazioni,82553564.0,10932498.0,57937923.0,47777316.0,80795852.0,334151648.0
1265,11-07-2021,Totale vaccinazioni ogni cento abitanti,98.39,124.38,95.98,102.21,118.46,99.35
1266,12-07-2021,Vaccinazioni giornaliere,633291.0,12233.0,545462.0,538729.0,238950.0,527353.0
1267,12-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7548,0.1392,0.9036,1.1525,0.3503,0.1568
1268,12-07-2021,total_boosters,261.0,91.0,,,,
1269,12-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1270,12-07-2021,Totale vaccinazioni,83023578.0,10938385.0,58504907.0,48315430.0,80975508.0,334600770.0
1271,12-07-2021,Totale vaccinazioni ogni cento abitanti,98.95,124.44,96.91,103.36,118.72,99.49
1272,13-07-2021,Vaccinazioni giornaliere,630934.0,10415.0,550200.0,525389.0,235866.0,532556.0
1273,13-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.752,0.1185,0.9114,1.1239,0.3458,0.1583
1274,13-07-2021,total_boosters,273.0,204.0,,,,
1275,13-07-2021,total_boosters_per_hundred,0.0,0.0,,,,
1276,13-07-2021,Totale vaccinazioni,83787815.0,10946638.0,59076515.0,48911460.0,81192857.0,334942236.0
1277,13-07-2021,Totale vaccinazioni ogni cento abitanti,99.87,124.54,97.86,104.63,119.04,99.59
1278,14-07-2021,Vaccinazioni giornaliere,627944.0,9344.0,552909.0,522959.0,234095.0,548045.0
1279,14-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7484,0.1063,0.9159,1.1187,0.3432,0.163
1280,14-07-2021,total_boosters,280.0,642.0,,,,
1281,14-07-2021,total_boosters_per_hundred,0.0,0.01,,,,
1282,14-07-2021,Totale vaccinazioni,84765787.0,10957040.0,59643842.0,49585197.0,81438892.0,335487779.0
1283,14-07-2021,Totale vaccinazioni ogni cento abitanti,101.03,124.66,98.8,106.08,119.4,99.75
1284,15-07-2021,Vaccinazioni giornaliere,616361.0,8371.0,557028.0,518080.0,232906.0,529879.0
1285,15-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7346,0.0952,0.9227,1.1083,0.3415,0.1575
1286,15-07-2021,total_boosters,286.0,1008.0,,,,
1287,15-07-2021,total_boosters_per_hundred,0.0,0.01,,,,
1288,15-07-2021,Totale vaccinazioni,85535648.0,10969370.0,60258196.0,50239048.0,81702466.0,336054953.0
1289,15-07-2021,Totale vaccinazioni ogni cento abitanti,101.95,124.8,99.82,107.47,119.79,99.92
1290,16-07-2021,Vaccinazioni giornaliere,602350.0,7600.0,556668.0,509800.0,233321.0,519678.0
1291,16-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7179,0.0865,0.9221,1.0906,0.3421,0.1545
1292,16-07-2021,total_boosters,298.0,1069.0,,,,
1293,16-07-2021,total_boosters_per_hundred,0.0,0.01,,,,
1294,16-07-2021,Totale vaccinazioni,86197640.0,10976333.0,60854388.0,,81974271.0,336604158.0
1295,16-07-2021,Totale vaccinazioni ogni cento abitanti,102.74,124.88,100.81,,120.18,100.08
1296,17-07-2021,Vaccinazioni giornaliere,592154.0,7085.0,552246.0,501519.0,231496.0,524863.0
1297,17-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7058,0.0806,0.9148,1.0729,0.3394,0.1561
1298,17-07-2021,total_boosters,304.0,1073.0,,,,
1299,17-07-2021,total_boosters_per_hundred,0.0,0.01,,,,
1300,17-07-2021,Totale vaccinazioni,86470394.0,10977936.0,61392425.0,,82266702.0,337239448.0
1301,17-07-2021,Totale vaccinazioni ogni cento abitanti,103.06,124.89,101.7,,120.61,100.27
1302,18-07-2021,Vaccinazioni giornaliere,588189.0,8195.0,557023.0,493239.0,231131.0,512673.0
1303,18-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.7011,0.0932,0.9227,1.0552,0.3389,0.1524
1304,18-07-2021,total_boosters,307.0,1306.0,,,,
1305,18-07-2021,total_boosters_per_hundred,0.0,0.01,,,,
1306,18-07-2021,Totale vaccinazioni,86670887.0,10989862.0,61837086.0,51229989.0,82413766.0,337740358.0
1307,18-07-2021,Totale vaccinazioni ogni cento abitanti,103.3,125.03,102.43,109.59,120.83,100.42
1308,19-07-2021,Vaccinazioni giornaliere,575767.0,9455.0,558076.0,484942.0,231070.0,520952.0
1309,19-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6863,0.1076,0.9245,1.0374,0.3388,0.1549
1310,19-07-2021,total_boosters,316.0,1755.0,,,,
1311,19-07-2021,total_boosters_per_hundred,0.0,0.02,,,,
1312,19-07-2021,Totale vaccinazioni,87053947.0,11004572.0,62411439.0,51710022.0,82592996.0,338247434.0
1313,19-07-2021,Totale vaccinazioni ogni cento abitanti,103.76,125.2,103.39,110.62,121.09,100.57
1314,20-07-2021,Vaccinazioni giornaliere,553698.0,10369.0,557483.0,483083.0,228636.0,507020.0
1315,20-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6599,0.118,0.9235,1.0334,0.3352,0.1508
1316,20-07-2021,total_boosters,339.0,2116.0,,,,
1317,20-07-2021,total_boosters_per_hundred,0.0,0.02,,,,
1318,20-07-2021,Totale vaccinazioni,87663703.0,11019222.0,62978893.0,52293044.0,82793310.0,338491374.0
1319,20-07-2021,Totale vaccinazioni ogni cento abitanti,104.49,125.36,104.33,111.87,121.39,100.64
1320,21-07-2021,Vaccinazioni giornaliere,522226.0,10921.0,559577.0,470581.0,226122.0,516441.0
1321,21-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.6224,0.1242,0.927,1.0067,0.3315,0.1536
1322,21-07-2021,total_boosters,341.0,2433.0,,,,
1323,21-07-2021,total_boosters_per_hundred,0.0,0.03,,,,
1324,21-07-2021,Totale vaccinazioni,88421371.0,11033484.0,63560882.0,52879267.0,83021749.0,339102867.0
1325,21-07-2021,Totale vaccinazioni ogni cento abitanti,105.39,125.53,105.29,113.12,121.72,100.83
1326,22-07-2021,Vaccinazioni giornaliere,501331.0,11479.0,558162.0,458601.0,221659.0,529830.0
1327,22-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5975,0.1306,0.9246,0.9811,0.325,0.1575
1328,22-07-2021,total_boosters,357.0,2814.0,,,,
1329,22-07-2021,total_boosters_per_hundred,0.0,0.03,,,,
1330,22-07-2021,Totale vaccinazioni,89044962.0,11049726.0,64165331.0,53449255.0,83254082.0,339763765.0
1331,22-07-2021,Totale vaccinazioni ogni cento abitanti,106.13,125.71,106.29,114.34,122.06,101.02
1332,23-07-2021,Vaccinazioni giornaliere,488449.0,11922.0,556906.0,449988.0,216018.0,537109.0
1333,23-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5822,0.1356,0.9225,0.9626,0.3167,0.1597
1334,23-07-2021,total_boosters,375.0,2908.0,,,,
1335,23-07-2021,total_boosters_per_hundred,0.0,0.03,,,,
1336,23-07-2021,Totale vaccinazioni,89616785.0,11059788.0,64752729.0,,83486397.0,340363922.0
1337,23-07-2021,Totale vaccinazioni ogni cento abitanti,106.81,125.83,107.26,,122.4,101.2
1338,24-07-2021,Vaccinazioni giornaliere,479708.0,11974.0,550740.0,441375.0,209627.0,542932.0
1339,24-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5718,0.1362,0.9123,0.9442,0.3073,0.1614
1340,24-07-2021,total_boosters,390.0,2913.0,,,,
1341,24-07-2021,total_boosters_per_hundred,0.0,0.03,,,,
1342,24-07-2021,Totale vaccinazioni,89828349.0,11061757.0,65247607.0,,83734088.0,341039972.0
1343,24-07-2021,Totale vaccinazioni ogni cento abitanti,107.07,125.85,108.08,,122.76,101.4
1344,25-07-2021,Vaccinazioni giornaliere,468865.0,13120.0,539076.0,432762.0,208976.0,582659.0
1345,25-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5588,0.1493,0.893,0.9258,0.3064,0.1732
1346,25-07-2021,total_boosters,395.0,3116.0,,,,
1347,25-07-2021,total_boosters_per_hundred,0.0,0.04,,,,
1348,25-07-2021,Totale vaccinazioni,89952940.0,11081700.0,65610619.0,54259325.0,83876595.0,341818968.0
1349,25-07-2021,Totale vaccinazioni ogni cento abitanti,107.21,126.07,108.69,116.07,122.97,101.63
1350,26-07-2021,Vaccinazioni giornaliere,462605.0,13689.0,537715.0,415365.0,208936.0,566374.0
1351,26-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5514,0.1557,0.8907,0.8886,0.3063,0.1684
1352,26-07-2021,total_boosters,404.0,3427.0,,,,
1353,26-07-2021,total_boosters_per_hundred,0.0,0.04,,,,
1354,26-07-2021,Totale vaccinazioni,90292180.0,11100393.0,66175446.0,54617577.0,84055550.0,342212051.0
1355,26-07-2021,Totale vaccinazioni ogni cento abitanti,107.62,126.29,109.62,116.84,123.24,101.75
1356,27-07-2021,Vaccinazioni giornaliere,454727.0,14337.0,538538.0,413187.0,207042.0,588024.0
1357,27-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.542,0.1631,0.8921,0.8839,0.3035,0.1748
1358,27-07-2021,total_boosters,453.0,3833.0,,,,
1359,27-07-2021,total_boosters_per_hundred,0.0,0.04,,,,
1360,27-07-2021,Totale vaccinazioni,90846792.0,11119581.0,66748659.0,55185352.0,84242602.0,342607540.0
1361,27-07-2021,Totale vaccinazioni ogni cento abitanti,108.28,126.51,110.57,118.06,123.51,101.87
1362,28-07-2021,Vaccinazioni giornaliere,445368.0,14661.0,532386.0,404839.0,205125.0,608380.0
1363,28-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5308,0.1668,0.8819,0.8661,0.3007,0.1809
1364,28-07-2021,total_boosters,569.0,4283.0,,,,
1365,28-07-2021,total_boosters_per_hundred,0.0,0.05,,,,
1366,28-07-2021,Totale vaccinazioni,91538949.0,11136111.0,67287584.0,55713142.0,84457622.0,343361524.0
1367,28-07-2021,Totale vaccinazioni ogni cento abitanti,109.1,126.69,111.46,119.18,123.83,102.09
1368,29-07-2021,Vaccinazioni giornaliere,438980.0,15062.0,523087.0,391049.0,203687.0,615404.0
1369,29-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5232,0.1714,0.8665,0.8366,0.2986,0.183
1370,29-07-2021,total_boosters,676.0,4793.0,,,,
1371,29-07-2021,total_boosters_per_hundred,0.0,0.05,,,,
1372,29-07-2021,Totale vaccinazioni,92117822.0,11155159.0,67826940.0,56186601.0,84679893.0,344071595.0
1373,29-07-2021,Totale vaccinazioni ogni cento abitanti,109.79,126.91,112.36,120.2,124.15,102.3
1374,30-07-2021,Vaccinazioni giornaliere,428495.0,16099.0,512777.0,381487.0,200188.0,652085.0
1375,30-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5107,0.1832,0.8494,0.8161,0.2935,0.1939
1376,30-07-2021,total_boosters,835.0,8883.0,,,,
1377,30-07-2021,total_boosters_per_hundred,0.0,0.1,,,,
1378,30-07-2021,Totale vaccinazioni,92616251.0,11172478.0,68342167.0,,84887713.0,344928514.0
1379,30-07-2021,Totale vaccinazioni ogni cento abitanti,110.39,127.11,113.21,,124.46,102.56
1380,31-07-2021,Vaccinazioni giornaliere,426173.0,17383.0,503811.0,371925.0,200638.0,657213.0
1381,31-07-2021,Vaccinazioni giornaliere ogni cento abitanti,0.508,0.1978,0.8346,0.7956,0.2942,0.1954
1382,31-07-2021,total_boosters,989.0,15012.0,,,,
1383,31-07-2021,total_boosters_per_hundred,0.0,0.17,,,,
1384,31-07-2021,Totale vaccinazioni,92811563.0,11183440.0,68774283.0,,85138553.0,345640466.0
1385,31-07-2021,Totale vaccinazioni ogni cento abitanti,110.62,127.23,113.93,,124.82,102.77
1386,01-08-2021,Vaccinazioni giornaliere,425130.0,19850.0,494127.0,362363.0,200176.0,662529.0
1387,01-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.5067,0.2258,0.8185,0.7752,0.2935,0.197
1388,01-08-2021,total_boosters,1159.0,45915.0,,,,
1389,01-08-2021,total_boosters_per_hundred,0.0,0.52,,,,
1390,01-08-2021,Totale vaccinazioni,92928851.0,11220648.0,69069509.0,56795869.0,85277829.0,346456669.0
1391,01-08-2021,Totale vaccinazioni ogni cento abitanti,110.76,127.66,114.42,121.5,125.03,103.01
1392,02-08-2021,Vaccinazioni giornaliere,418674.0,26386.0,481581.0,360597.0,196366.0,673185.0
1393,02-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.499,0.3002,0.7977,0.7714,0.2879,0.2002
1394,02-08-2021,total_boosters,1259.0,104295.0,,,,
1395,02-08-2021,total_boosters_per_hundred,0.0,1.19,,,,
1396,02-08-2021,Totale vaccinazioni,93222898.0,11285095.0,69546516.0,57141754.0,85430113.0,346924345.0
1397,02-08-2021,Totale vaccinazioni ogni cento abitanti,111.11,128.39,115.21,122.24,125.25,103.15
1398,03-08-2021,Vaccinazioni giornaliere,405599.0,35827.0,466562.0,352526.0,194223.0,681373.0
1399,03-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4834,0.4076,0.7729,0.7541,0.2848,0.2026
1400,03-08-2021,total_boosters,1392.0,183099.0,,,,
1401,03-08-2021,total_boosters_per_hundred,0.0,2.08,,,,
1402,03-08-2021,Totale vaccinazioni,93685984.0,11370371.0,70014595.0,57653031.0,85602164.0,347377149.0
1403,03-08-2021,Totale vaccinazioni ogni cento abitanti,111.66,129.36,115.98,123.33,125.5,103.29
1404,04-08-2021,Vaccinazioni giornaliere,388721.0,45914.0,457724.0,341328.0,191935.0,677279.0
1405,04-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4633,0.5224,0.7582,0.7302,0.2814,0.2014
1406,04-08-2021,total_boosters,1586.0,263686.0,,,,
1407,04-08-2021,total_boosters_per_hundred,0.0,3.0,,,,
1408,04-08-2021,Totale vaccinazioni,94259998.0,11457510.0,70491655.0,58102441.0,85801167.0,348102478.0
1409,04-08-2021,Totale vaccinazioni ogni cento abitanti,112.35,130.35,116.77,124.3,125.8,103.5
1410,05-08-2021,Vaccinazioni giornaliere,380085.0,56920.0,446575.0,336556.0,189924.0,699261.0
1411,05-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.453,0.6476,0.7398,0.72,0.2785,0.2079
1412,05-08-2021,total_boosters,1753.0,351903.0,,,,
1413,05-08-2021,total_boosters_per_hundred,0.0,4.0,,,,
1414,05-08-2021,Totale vaccinazioni,94778414.0,11553601.0,70952966.0,58542495.0,86009359.0,348966419.0
1415,05-08-2021,Totale vaccinazioni ogni cento abitanti,112.97,131.44,117.54,125.24,126.1,103.76
1416,06-08-2021,Vaccinazioni giornaliere,371971.0,61401.0,435622.0,334505.0,189568.0,694138.0
1417,06-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4433,0.6986,0.7216,0.7156,0.2779,0.2064
1418,06-08-2021,total_boosters,1969.0,396527.0,,,,
1419,06-08-2021,total_boosters_per_hundred,0.0,4.51,,,,
1420,06-08-2021,Totale vaccinazioni,95220051.0,11602288.0,71391519.0,,86214691.0,349787479.0
1421,06-08-2021,Totale vaccinazioni ogni cento abitanti,113.49,132.0,118.26,,126.4,104.0
1422,07-08-2021,Vaccinazioni giornaliere,370561.0,63959.0,423116.0,332453.0,189673.0,712389.0
1423,07-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4417,0.7277,0.7009,0.7112,0.2781,0.2118
1424,07-08-2021,total_boosters,2135.0,423815.0,,,,
1425,07-08-2021,total_boosters_per_hundred,0.0,4.82,,,,
1426,07-08-2021,Totale vaccinazioni,95405491.0,11631156.0,71736092.0,,86466264.0,350627188.0
1427,07-08-2021,Totale vaccinazioni ogni cento abitanti,113.71,132.33,118.83,,126.77,104.25
1428,08-08-2021,Vaccinazioni giornaliere,370412.0,71201.0,417966.0,330401.0,190478.0,706323.0
1429,08-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4415,0.81,0.6924,0.7068,0.2793,0.21
1430,08-08-2021,total_boosters,2276.0,503715.0,,,,
1431,08-08-2021,total_boosters_per_hundred,0.0,5.73,,,,
1432,08-08-2021,Totale vaccinazioni,95521737.0,11719052.0,71995273.0,59108679.0,86611177.0,351400930.0
1433,08-08-2021,Totale vaccinazioni ogni cento abitanti,113.85,133.33,119.26,126.45,126.98,104.48
1434,09-08-2021,Vaccinazioni giornaliere,370543.0,74063.0,407940.0,326835.0,192906.0,715547.0
1435,09-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4416,0.8426,0.6758,0.6992,0.2828,0.2128
1436,09-08-2021,total_boosters,2531.0,579986.0,,,,
1437,09-08-2021,total_boosters_per_hundred,0.0,6.6,,,,
1438,09-08-2021,Totale vaccinazioni,95816696.0,11803535.0,72402094.0,59429601.0,86780455.0,351933175.0
1439,09-08-2021,Totale vaccinazioni ogni cento abitanti,114.2,134.29,119.94,127.14,127.23,104.64
1440,10-08-2021,Vaccinazioni giornaliere,365914.0,73850.0,394892.0,324874.0,195278.0,739114.0
1441,10-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4361,0.8402,0.6541,0.695,0.2863,0.2198
1442,10-08-2021,total_boosters,2680.0,655193.0,,,,
1443,10-08-2021,total_boosters_per_hundred,0.0,7.45,,,,
1444,10-08-2021,Totale vaccinazioni,96247385.0,11887319.0,72778836.0,59927147.0,86969109.0,352550944.0
1445,10-08-2021,Totale vaccinazioni ogni cento abitanti,114.72,135.24,120.56,128.2,127.51,104.82
1446,11-08-2021,Vaccinazioni giornaliere,361501.0,71529.0,377870.0,335333.0,197610.0,729009.0
1447,11-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4309,0.8138,0.6259,0.7174,0.2897,0.2168
1448,11-08-2021,total_boosters,2948.0,717670.0,,,,
1449,11-08-2021,total_boosters_per_hundred,0.0,8.16,,,,
1450,11-08-2021,Totale vaccinazioni,96790508.0,11958212.0,73136746.0,60449774.0,87184438.0,353205544.0
1451,11-08-2021,Totale vaccinazioni ogni cento abitanti,115.36,136.05,121.15,129.32,127.82,105.02
1452,12-08-2021,Vaccinazioni giornaliere,354994.0,67725.0,360277.0,339625.0,201717.0,699068.0
1453,12-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4231,0.7705,0.5968,0.7265,0.2957,0.2079
1454,12-08-2021,total_boosters,3173.0,776953.0,,,,
1455,12-08-2021,total_boosters_per_hundred,0.0,8.84,,,,
1456,12-08-2021,Totale vaccinazioni,97263372.0,12027673.0,73474902.0,60919867.0,87421381.0,353859894.0
1457,12-08-2021,Totale vaccinazioni ogni cento abitanti,115.93,136.84,121.71,130.32,128.17,105.21
1458,13-08-2021,Vaccinazioni giornaliere,352453.0,67835.0,339909.0,336398.0,202681.0,712924.0
1459,13-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4201,0.7717,0.5631,0.7196,0.2972,0.212
1460,13-08-2021,total_boosters,3463.0,820705.0,,,,
1461,13-08-2021,total_boosters_per_hundred,0.0,9.34,,,,
1462,13-08-2021,Totale vaccinazioni,97687220.0,12077132.0,73770879.0,,87633456.0,354777950.0
1463,13-08-2021,Totale vaccinazioni ogni cento abitanti,116.43,137.4,122.2,,128.48,105.49
1464,14-08-2021,Vaccinazioni giornaliere,353912.0,70477.0,309007.0,333172.0,201911.0,734520.0
1465,14-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4218,0.8018,0.5119,0.7127,0.296,0.2184
1466,14-08-2021,total_boosters,3728.0,865062.0,,,,
1467,14-08-2021,total_boosters_per_hundred,0.0,9.84,,,,
1468,14-08-2021,Totale vaccinazioni,97882873.0,12124496.0,73899143.0,,87879643.0,355768825.0
1469,14-08-2021,Totale vaccinazioni ogni cento abitanti,116.67,137.94,122.42,,128.84,105.78
1470,15-08-2021,Vaccinazioni giornaliere,354207.0,73540.0,279505.0,329946.0,203729.0,718962.0
1471,15-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4222,0.8367,0.463,0.7058,0.2987,0.2138
1472,15-08-2021,total_boosters,3908.0,962777.0,,,,
1473,15-08-2021,total_boosters_per_hundred,0.0,10.95,,,,
1474,15-08-2021,Totale vaccinazioni,98001186.0,12233829.0,73951810.0,61418303.0,88037283.0,356433665.0
1475,15-08-2021,Totale vaccinazioni ogni cento abitanti,116.81,139.18,122.5,131.39,129.07,105.98
1476,16-08-2021,Vaccinazioni giornaliere,350016.0,75868.0,254880.0,327653.0,204419.0,765555.0
1477,16-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4172,0.8631,0.4222,0.7009,0.2997,0.2276
1478,16-08-2021,total_boosters,4136.0,1051965.0,,,,
1479,16-08-2021,total_boosters_per_hundred,0.0,11.97,,,,
1480,16-08-2021,Totale vaccinazioni,98266811.0,12334612.0,74186251.0,61723171.0,88211389.0,357292057.0
1481,16-08-2021,Totale vaccinazioni ogni cento abitanti,117.12,140.33,122.89,132.04,129.33,106.23
1482,17-08-2021,Vaccinazioni giornaliere,340162.0,77543.0,236805.0,323714.0,204568.0,763436.0
1483,17-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.4054,0.8822,0.3923,0.6925,0.2999,0.227
1484,17-08-2021,total_boosters,4370.0,1134887.0,,,,
1485,17-08-2021,total_boosters_per_hundred,0.01,12.91,,,,
1486,17-08-2021,Totale vaccinazioni,98628518.0,12430119.0,74436471.0,62193144.0,88401088.0,357894995.0
1487,17-08-2021,Totale vaccinazioni ogni cento abitanti,117.55,141.42,123.31,133.05,129.61,106.41
1488,18-08-2021,Vaccinazioni giornaliere,322939.0,79137.0,222623.0,316534.0,204737.0,770613.0
1489,18-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3849,0.9003,0.3688,0.6771,0.3002,0.2291
1490,18-08-2021,total_boosters,4660.0,1203821.0,,,,
1491,18-08-2021,total_boosters_per_hundred,0.01,13.7,,,,
1492,18-08-2021,Totale vaccinazioni,99051083.0,12512169.0,74695105.0,62665513.0,88617595.0,358599835.0
1493,18-08-2021,Totale vaccinazioni ogni cento abitanti,118.06,142.35,123.73,134.06,129.92,106.62
1494,19-08-2021,Vaccinazioni giornaliere,303145.0,80761.0,208835.0,310153.0,203893.0,823355.0
1495,19-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3613,0.9188,0.3459,0.6635,0.2989,0.2448
1496,19-08-2021,total_boosters,4980.0,1269476.0,,,,
1497,19-08-2021,total_boosters_per_hundred,0.01,14.44,,,,
1498,19-08-2021,Totale vaccinazioni,99385386.0,12592999.0,74936749.0,63090941.0,88848633.0,359623380.0
1499,19-08-2021,Totale vaccinazioni ogni cento abitanti,118.46,143.27,124.13,134.97,130.26,106.93
1500,20-08-2021,Vaccinazioni giornaliere,291469.0,83358.0,199391.0,310230.0,206208.0,836620.0
1501,20-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3474,0.9484,0.3303,0.6637,0.3023,0.2488
1502,20-08-2021,total_boosters,5410.0,1329689.0,,,,
1503,20-08-2021,total_boosters_per_hundred,0.01,15.13,,,,
1504,20-08-2021,Totale vaccinazioni,99727503.0,12660636.0,75166617.0,,89076910.0,360634287.0
1505,20-08-2021,Totale vaccinazioni ogni cento abitanti,118.86,144.04,124.52,,130.6,107.23
1506,21-08-2021,Vaccinazioni giornaliere,285845.0,84531.0,203325.0,310307.0,209308.0,845106.0
1507,21-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3407,0.9617,0.3368,0.6638,0.3069,0.2513
1508,21-08-2021,total_boosters,5772.0,1380269.0,,,,
1509,21-08-2021,total_boosters_per_hundred,0.01,15.7,,,,
1510,21-08-2021,Totale vaccinazioni,99883787.0,12716211.0,75322419.0,,89344797.0,361684564.0
1511,21-08-2021,Totale vaccinazioni ogni cento abitanti,119.05,144.67,124.77,,130.99,107.54
1512,22-08-2021,Vaccinazioni giornaliere,282384.0,85964.0,211918.0,310383.0,209173.0,889158.0
1513,22-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3366,0.978,0.351,0.664,0.3067,0.2644
1514,22-08-2021,total_boosters,6120.0,1484961.0,,,,
1515,22-08-2021,total_boosters_per_hundred,0.01,16.89,,,,
1516,22-08-2021,Totale vaccinazioni,99977871.0,12835575.0,75435238.0,63590985.0,89501494.0,362657771.0
1517,22-08-2021,Totale vaccinazioni ogni cento abitanti,119.16,146.03,124.96,136.04,131.22,107.83
1518,23-08-2021,Vaccinazioni giornaliere,277645.0,87112.0,222657.0,316462.0,209684.0,853676.0
1519,23-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3309,0.9911,0.3688,0.677,0.3074,0.2538
1520,23-08-2021,total_boosters,6447.0,1578450.0,,,,
1521,23-08-2021,total_boosters_per_hundred,0.01,17.96,,,,
1522,23-08-2021,Totale vaccinazioni,100210326.0,12944393.0,75744853.0,63938402.0,89679178.0,363267789.0
1523,23-08-2021,Totale vaccinazioni ogni cento abitanti,119.44,147.27,125.47,136.78,131.48,108.01
1524,24-08-2021,Vaccinazioni giornaliere,268430.0,89797.0,226883.0,302832.0,209168.0,860114.0
1525,24-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3199,1.0216,0.3758,0.6478,0.3067,0.2557
1526,24-08-2021,total_boosters,6910.0,1676317.0,,,,
